album_id,title,total_tracks,release_date,external_url,image_url,label,popularity
4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),16,2016-01-28 00:00:00,https://open.spotify.com/album/4UlGauD7ROb3YbVOFMgW5u,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,Roc Nation / Rihanna,86
27uNeCQbCkqnY9MU3zLo1p,Line by Line,4,2018-11-09 00:00:00,https://open.spotify.com/album/27uNeCQbCkqnY9MU3zLo1p,https://i.scdn.co/image/ab67616d0000b27354dbcad8ae25bba3e552c537,Jeffrey International,43
1FN8m90DsP4ReLEVALbwEp,Futures,4,2016-10-14 00:00:00,https://open.spotify.com/album/1FN8m90DsP4ReLEVALbwEp,https://i.scdn.co/image/ab67616d0000b273b434d583289d80a7e7e2ee69,Jeffrey International,49
0RE42aBn4kBL7E020tvhQl,OUCH,16,2024-09-06 00:00:00,https://open.spotify.com/album/0RE42aBn4kBL7E020tvhQl,https://i.scdn.co/image/ab67616d0000b273679c3a4af060448f58b27d37,Warner Music Regional Asia,52
3jOCHftuZiA1w54yvVHP8h,15th Floor,3,2022-05-20 00:00:00,https://open.spotify.com/album/3jOCHftuZiA1w54yvVHP8h,https://i.scdn.co/image/ab67616d0000b27350b597a4bd6e865f577d1d9a,Bright Antenna,33
00TmoTB679RXXCQLdrrNWn,The Programme,10,2024-06-07 00:00:00,https://open.spotify.com/album/00TmoTB679RXXCQLdrrNWn,https://i.scdn.co/image/ab67616d0000b273bcebf4f40b2a435a4b16fad9,Bright Antenna,44
0UtFYPf9cI9li7qWAGv0KM,PREP,10,2020-10-30 00:00:00,https://open.spotify.com/album/0UtFYPf9cI9li7qWAGv0KM,https://i.scdn.co/image/ab67616d0000b27391e6b5d4c6ffec6a50adda3f,Bright Antenna,45
0cFFxwnLmAYZhMwHSYPAkA,One Day at a Time,1,2023-04-14 00:00:00,https://open.spotify.com/album/0cFFxwnLmAYZhMwHSYPAkA,https://i.scdn.co/image/ab67616d0000b27300cadc862a229ad8cf54832a,Bright Antenna,31
4UW1u1NFIUcsUTmTxww3rP,The Kid,1,2022-01-14 00:00:00,https://open.spotify.com/album/4UW1u1NFIUcsUTmTxww3rP,https://i.scdn.co/image/ab67616d0000b273263a78ec3a277350d8ede745,Bright Antenna,28
66mA8zdXUFcLrp44CewE6d,Cold Fire,4,2018-05-04 00:00:00,https://open.spotify.com/album/66mA8zdXUFcLrp44CewE6d,https://i.scdn.co/image/ab67616d0000b273418faf783e6d22fcd4372e54,Jeffrey International,39
5XnRUJSX2KwP5ijkterivr,Back To You,4,2022-09-16 00:00:00,https://open.spotify.com/album/5XnRUJSX2KwP5ijkterivr,https://i.scdn.co/image/ab67616d0000b273bea2c292f2863bff806dfad5,Bright Antenna,31
1DRhMsbu7UpGzYoLBsGlmW,Speaking Silence,2,2022-04-01 00:00:00,https://open.spotify.com/album/1DRhMsbu7UpGzYoLBsGlmW,https://i.scdn.co/image/ab67616d0000b273509c760502d03cbc010f9fb1,Bright Antenna,26
4NLG7JFGKMgiHiqj8dCgLn,Over,2,2020-01-21 00:00:00,https://open.spotify.com/album/4NLG7JFGKMgiHiqj8dCgLn,https://i.scdn.co/image/ab67616d0000b273f07db7d4334b056723787ab8,Bright Antenna,28
088Rmtj9uuOu1XLtVOL68Y,Don't Look Back,1,2018-10-26 00:00:00,https://open.spotify.com/album/088Rmtj9uuOu1XLtVOL68Y,https://i.scdn.co/image/ab67616d0000b2738ce46b45ce52e7dbc30a9b02,Jeffrey International,29
46q4DrAttifm5PnrAtYqp2,iScreaM Vol.12 : Bad Boy Remixes,3,2021-11-01 00:00:00,https://open.spotify.com/album/46q4DrAttifm5PnrAtYqp2,https://i.scdn.co/image/ab67616d0000b27315375c39fa5a417709ca99bc,SM Entertainment,31
4bThEnRP3G7bB9hqORsqrG,Hamburg Style,7,2018-04-27 00:00:00,https://open.spotify.com/album/4bThEnRP3G7bB9hqORsqrG,https://i.scdn.co/image/ab67616d0000b2735d8a47b0f5a3d773d84f5d90,Mango Jacket // (Yawn) Majestic Casual Records,28
5htW18eF9mhZvrTzRXFzi0,I Wonder,1,2020-04-03 00:00:00,https://open.spotify.com/album/5htW18eF9mhZvrTzRXFzi0,https://i.scdn.co/image/ab67616d0000b273e9aa783f332f17e758c30b52,Micah Edwards,29
6882ATszJ5UBVO61ARdLHI,Ballads,7,2022-09-12 00:00:00,https://open.spotify.com/album/6882ATszJ5UBVO61ARdLHI,https://i.scdn.co/image/ab67616d0000b2738fe6a0d1df87fb91ac74b332,Crust Music,43
2KR8a0U0f286MuzLaEJhL6,Making Steak,8,2022-09-01 00:00:00,https://open.spotify.com/album/2KR8a0U0f286MuzLaEJhL6,https://i.scdn.co/image/ab67616d0000b2731d41de38bfa654a630cfb07a,JUICEY,70
3bZEVYoRnHrHTMfs2JSUju,"moonboy, the album",14,2024-03-08 00:00:00,https://open.spotify.com/album/3bZEVYoRnHrHTMfs2JSUju,https://i.scdn.co/image/ab67616d0000b273e0861640f5bbbf64f60a8f76,Independent,31
1EGoDiHif7aYqRDXdiajx9,Over When The Night Is Gone,1,2024-05-02 00:00:00,https://open.spotify.com/album/1EGoDiHif7aYqRDXdiajx9,https://i.scdn.co/image/ab67616d0000b27317b2ac4fa7bfd3c1a259d03f,Délicieuse Records,39
4a9Hd9lzmShHaquuyy2uKM,Summertime,10,2021-03-25 00:00:00,https://open.spotify.com/album/4a9Hd9lzmShHaquuyy2uKM,https://i.scdn.co/image/ab67616d0000b2737cbb91e90fd9afc911dfb369,babychair,50
563FrJ2AfhKQj1nqYCISaM,Enchanté,13,2024-05-31 00:00:00,https://open.spotify.com/album/563FrJ2AfhKQj1nqYCISaM,https://i.scdn.co/image/ab67616d0000b273e791d79ef33cfac8cb13f91b,Nettwerk Music Group,45
6b8J2KXHyQv0zGwViYVKUb,Love is Waiting,10,2024-01-31 00:00:00,https://open.spotify.com/album/6b8J2KXHyQv0zGwViYVKUb,https://i.scdn.co/image/ab67616d0000b273edfad878a9218feabe1e11df,Portaradio,40
6nO7yzjPMi7aRYO4OVDiuh,Your Good Lies,9,2019-08-30 00:00:00,https://open.spotify.com/album/6nO7yzjPMi7aRYO4OVDiuh,https://i.scdn.co/image/ab67616d0000b27334e5930e29b7c0f6a315d8fa,Epidemic Sound,48
0EJiS68X3eMoUx5bggiPLc,blank,4,2024-03-29 00:00:00,https://open.spotify.com/album/0EJiS68X3eMoUx5bggiPLc,https://i.scdn.co/image/ab67616d0000b27366652d82d6855ce9c59b75ff,babychair,30
2AO0VPHmXjGWqbhwp3J1c7,Emotional Cowboy,14,2024-09-27 00:00:00,https://open.spotify.com/album/2AO0VPHmXjGWqbhwp3J1c7,https://i.scdn.co/image/ab67616d0000b2736ee7950566eb29563c3dbb69,WM Korea,41
3Yiq1BM5MqucYNZxDTWoSV,Moving Walkway,1,2024-09-24 00:00:00,https://open.spotify.com/album/3Yiq1BM5MqucYNZxDTWoSV,https://i.scdn.co/image/ab67616d0000b273865a2739358562113b5b2c23,NewEchoes,27
1ks99OEgYN41RQmQVKIowY,Safe Space,6,2022-09-30 00:00:00,https://open.spotify.com/album/1ks99OEgYN41RQmQVKIowY,https://i.scdn.co/image/ab67616d0000b2734f8e81443c418d419ac264c4,JORDANN,30
11vYgQBDU9DJnRlBJ6RuO5,Swapping Socks,1,2024-01-26 00:00:00,https://open.spotify.com/album/11vYgQBDU9DJnRlBJ6RuO5,https://i.scdn.co/image/ab67616d0000b273faf3d0deaa270c759adc1891,福祿壽音樂娛樂有限公司 Fortune Coookie Records Ltd.,27
3Mn10DpCJEaG9oZYTydGx6,"SADLY, I STILL LOVE YOU",5,2024-01-26 00:00:00,https://open.spotify.com/album/3Mn10DpCJEaG9oZYTydGx6,https://i.scdn.co/image/ab67616d0000b273df8415f768ab88d72af30262,Evenson,25
3ljTelh7KbBqkov3LBrH9F,Familiar,1,2024-05-29 00:00:00,https://open.spotify.com/album/3ljTelh7KbBqkov3LBrH9F,https://i.scdn.co/image/ab67616d0000b273c65eafd18230b5906ed8752e,Le Pesage Records,23
1GMaciOGBlW7pPBuL0jSo1,Change Your Mind,1,2024-05-03 00:00:00,https://open.spotify.com/album/1GMaciOGBlW7pPBuL0jSo1,https://i.scdn.co/image/ab67616d0000b27394793c7bef42a4654a98029c,Westwood Recordings,29
5FdeNQ9zrBMvHz50WqnXpq,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO? (DELUXE)",19,2022-02-25 00:00:00,https://open.spotify.com/album/5FdeNQ9zrBMvHz50WqnXpq,https://i.scdn.co/image/ab67616d0000b273be6e63e5eb30bf5116ae3667,Atlantic Records UK,55
5iSkQWeQWVlnUUkUfjfZQ7,NOICE,8,2024-10-02 00:00:00,https://open.spotify.com/album/5iSkQWeQWVlnUUkUfjfZQ7,https://i.scdn.co/image/ab67616d0000b273b4b530b061ebfa3747f8dc83,WIM,48
1qFwIewiyPab9oEBQUuWP9,Slow Dance,1,2022-03-30 00:00:00,https://open.spotify.com/album/1qFwIewiyPab9oEBQUuWP9,https://i.scdn.co/image/ab67616d0000b273ed8640a524e5dc7d89b26cd0,Parinam Music,22
6eyqtiXZ28uTVsIwAcmZnv,Tell Me How,1,2024-08-29 00:00:00,https://open.spotify.com/album/6eyqtiXZ28uTVsIwAcmZnv,https://i.scdn.co/image/ab67616d0000b273a9423e3a460071585ac89f6d,Nice Guys,40
1IE4R5Lx252PJeAO0VkMnZ,Out Of Control,8,2018-10-12 00:00:00,https://open.spotify.com/album/1IE4R5Lx252PJeAO0VkMnZ,https://i.scdn.co/image/ab67616d0000b2736b84bf3ac7affb8ac3050ec4,Epidemic Sound,46
4zDrWFXvnV5yxjGYx0oKgH,One On One,1,2021-04-09 00:00:00,https://open.spotify.com/album/4zDrWFXvnV5yxjGYx0oKgH,https://i.scdn.co/image/ab67616d0000b273d886a5f7a7f6d6509aec1a2c,Epidemic Sound,39
1YQy6aab2EYijrAbYljE08,More Than Myself,1,2024-07-05 00:00:00,https://open.spotify.com/album/1YQy6aab2EYijrAbYljE08,https://i.scdn.co/image/ab67616d0000b273e05a7ebb5d13e62ba5c1ed10,Soul Modern,29
5hoLbL1vMgO8TbFWUYBfpP,Clementine,6,2023-10-25 00:00:00,https://open.spotify.com/album/5hoLbL1vMgO8TbFWUYBfpP,https://i.scdn.co/image/ab67616d0000b273e415ba3319b489dc91929f14,HOODLUM RECORDS,21
0oc8ifBvCSHvH6tLerfDuk,Notebook 16,4,2024-05-01 00:00:00,https://open.spotify.com/album/0oc8ifBvCSHvH6tLerfDuk,https://i.scdn.co/image/ab67616d0000b273474a1441a4373d2af5c7761e,Sean Davidson Music,22
5nh8xsgvB04MRKmhhIqegi,Tranquillity,5,2023-09-13 00:00:00,https://open.spotify.com/album/5nh8xsgvB04MRKmhhIqegi,https://i.scdn.co/image/ab67616d0000b2732c985a50c1e7cc457c6d93d3,Munan,27
72k7t7OuBY73bNVJGw8owe,No Rewrites,5,2023-08-04 00:00:00,https://open.spotify.com/album/72k7t7OuBY73bNVJGw8owe,https://i.scdn.co/image/ab67616d0000b2730ebb04126a814fc7f85a4207,Aaron Childs,39
2vnz72t4mSjrw1RhgfDSTN,Sanctuary Point,15,2023-03-10 00:00:00,https://open.spotify.com/album/2vnz72t4mSjrw1RhgfDSTN,https://i.scdn.co/image/ab67616d0000b2739e64aba4d30064c518797fa1,Nettwerk Music Group,45
2ed5slXAlpFbdpsN7eLXYj,Lost in Translation,1,2024-03-28 00:00:00,https://open.spotify.com/album/2ed5slXAlpFbdpsN7eLXYj,https://i.scdn.co/image/ab67616d0000b27329473c59cb7f8851a01c86c8,Soul Modern,29
18WIlesKiUT74HTRMMpBgB,SUNSHOWER,10,2023-03-23 00:00:00,https://open.spotify.com/album/18WIlesKiUT74HTRMMpBgB,https://i.scdn.co/image/ab67616d0000b273aeadc1e526f19864381a4bf1,Rats Records,37
02dq5KH5htRQNedTyplLu8,Something to Feel,11,2018-09-05 00:00:00,https://open.spotify.com/album/02dq5KH5htRQNedTyplLu8,https://i.scdn.co/image/ab67616d0000b2739cb53b7a34c898380cec05b2,ARIMÉ,53
7MZeUpZOcGNI03TZdShTgp,Naoko,1,2021-09-10 00:00:00,https://open.spotify.com/album/7MZeUpZOcGNI03TZdShTgp,https://i.scdn.co/image/ab67616d0000b27369144a480a561da530d8c5c0,JORDANN,33
5I85tkoofOEByI8VudyLmk,Slow Fade,1,2024-04-23 00:00:00,https://open.spotify.com/album/5I85tkoofOEByI8VudyLmk,https://i.scdn.co/image/ab67616d0000b27378cfe2fd420b088c0e7336bc,Arimé,37
3Kwet06JScaBgTgd25oRaP,I Don't Know Why,1,2024-06-03 00:00:00,https://open.spotify.com/album/3Kwet06JScaBgTgd25oRaP,https://i.scdn.co/image/ab67616d0000b273ce40c2f5800da9547a7d0769,Portaradio,27
3Qxr4efodw5RfxlnyYoLbg,Cinnamon Daydream,8,2023-03-02 00:00:00,https://open.spotify.com/album/3Qxr4efodw5RfxlnyYoLbg,https://i.scdn.co/image/ab67616d0000b273014379c4f14fdeac2d5f4170,Citadel Sound,29
2y6m00PP2v0veE8lTemN73,sneakers,1,2020-05-11 00:00:00,https://open.spotify.com/album/2y6m00PP2v0veE8lTemN73,https://i.scdn.co/image/ab67616d0000b27372069bee48a593ddf0b4a621,1862802 Records DK,26
3kktxLKeB8ims1EqUAhyVH,Heaven Or Honolulu,1,2023-01-12 00:00:00,https://open.spotify.com/album/3kktxLKeB8ims1EqUAhyVH,https://i.scdn.co/image/ab67616d0000b273e0d9d3b4a49cfa5dd25aebc6,Staff Only Records,23
0aLIolH6dBBygV3cRP838P,Rachel (Royce Wood Junior Remix),1,2018-07-06 00:00:00,https://open.spotify.com/album/0aLIolH6dBBygV3cRP838P,https://i.scdn.co/image/ab67616d0000b27321a60348b65b880c13f1f4f0,Jeffrey International,7
1K3ngJFk7JEJd920lXXiif,The Institute,16,2022-10-14 00:00:00,https://open.spotify.com/album/1K3ngJFk7JEJd920lXXiif,https://i.scdn.co/image/ab67616d0000b273644754ae38aae9c8df7a8b86,Goodvibes Recordings,46
6nSWTHt55eRb5SEIpM4QnQ,Overflow,2,2022-01-09 00:00:00,https://open.spotify.com/album/6nSWTHt55eRb5SEIpM4QnQ,https://i.scdn.co/image/ab67616d0000b273825f1fa8718d562917957a60,Artlist Original,31
04TzObDDVscU6Br4eMKofx,Corporate Social Responsibility,1,2021-04-23 00:00:00,https://open.spotify.com/album/04TzObDDVscU6Br4eMKofx,https://i.scdn.co/image/ab67616d0000b27321209bd74fb9b13c39bd164c,JORDANN,27
6p9eYRSxHQUuTJoAvXgyUt,Don't Sleep,1,2023-07-05 00:00:00,https://open.spotify.com/album/6p9eYRSxHQUuTJoAvXgyUt,https://i.scdn.co/image/ab67616d0000b273c6938ab175614aa6b3b89c0b,Aaron Childs,27
3ZYrXylEYlFvr3HDv1wJqJ,WELL DONE,6,2024-02-27 00:00:00,https://open.spotify.com/album/3ZYrXylEYlFvr3HDv1wJqJ,https://i.scdn.co/image/ab67616d0000b273d64af94908bc82e2ca1c7e05,JUICEY,53
0b3knD2jKfHTj0qLFpQRUd,HIBISCUS,10,2021-02-01 00:00:00,https://open.spotify.com/album/0b3knD2jKfHTj0qLFpQRUd,https://i.scdn.co/image/ab67616d0000b273c00e86ee95e2a1ec14c19d52,BLAQ LYTE DIGITAL,40
3N7SQkKU8L6m33SlQqDhnP,My Way,5,2017-03-03 00:00:00,https://open.spotify.com/album/3N7SQkKU8L6m33SlQqDhnP,https://i.scdn.co/image/ab67616d0000b2735b0d810af9bbbc0b7bf38c31,Aaron Childs,47
2l79vjW435oxjYenGcjQoP,Fantasy,1,2023-11-14 00:00:00,https://open.spotify.com/album/2l79vjW435oxjYenGcjQoP,https://i.scdn.co/image/ab67616d0000b2737994696c23458be58d401bf5,JUICEY,42
1y6gGiq5QNDj1r8fPPVAnA,Like No Tomorrow,1,2024-06-28 00:00:00,https://open.spotify.com/album/1y6gGiq5QNDj1r8fPPVAnA,https://i.scdn.co/image/ab67616d0000b273cb066e1ddbe3f52126c646dc,Sundae Sauuce,31
4prSARzV3VYfUKWX4XcGQN,Post-existential Crisis,11,2023-09-29 00:00:00,https://open.spotify.com/album/4prSARzV3VYfUKWX4XcGQN,https://i.scdn.co/image/ab67616d0000b2736b0c510803024f38309fed6d,Parinam Music,32
3hGPpQv0yocEMtLMgVsYrp,Turn My TV On,1,2024-04-26 00:00:00,https://open.spotify.com/album/3hGPpQv0yocEMtLMgVsYrp,https://i.scdn.co/image/ab67616d0000b273856b6dea211dc9414bd15a49,Pelican Club,29
2homhlKUeJchAP7VrYy9eh,Lovestone,1,2021-06-11 00:00:00,https://open.spotify.com/album/2homhlKUeJchAP7VrYy9eh,https://i.scdn.co/image/ab67616d0000b2733f8ed8b9b14267310eb23f34,Sundae Sauuce,44
5VClUlb6S09XzCToiqhOxK,Straight Up,8,2019-08-09 00:00:00,https://open.spotify.com/album/5VClUlb6S09XzCToiqhOxK,https://i.scdn.co/image/ab67616d0000b2738b240e4624b56b41e1ee9822,Epidemic Sound,38
4nCDUNSubr34kQ5jo99bPH,Colours,1,2024-06-19 00:00:00,https://open.spotify.com/album/4nCDUNSubr34kQ5jo99bPH,https://i.scdn.co/image/ab67616d0000b2735f5121dd5085d18c0733a07e,Daste.,32
7mMEooAzPIrv9QBADnBpOP,Small Things,1,2024-04-11 00:00:00,https://open.spotify.com/album/7mMEooAzPIrv9QBADnBpOP,https://i.scdn.co/image/ab67616d0000b27358dbb00fade23b78b134b73a,Portaradio,29
3H1z1QJZwXhSljkkrECPP8,It'll Be Alright,1,2023-09-08 00:00:00,https://open.spotify.com/album/3H1z1QJZwXhSljkkrECPP8,https://i.scdn.co/image/ab67616d0000b27344efc72a237b59fb3c3aee31,Field Supply,26
7FDSTSXOyQYxSbiyAZXfDp,Lady Love,1,2024-07-30 00:00:00,https://open.spotify.com/album/7FDSTSXOyQYxSbiyAZXfDp,https://i.scdn.co/image/ab67616d0000b273a96ce2e462a31261c61d2225,Guin Records,26
7573edXJCcJ5VlWhonMqXS,Check Please,10,2023-09-06 00:00:00,https://open.spotify.com/album/7573edXJCcJ5VlWhonMqXS,https://i.scdn.co/image/ab67616d0000b273245d38a3d5c33a3814058b0c,1639576 Records DK2,26
1CjEqOxmsaPtlm3aVp1tKU,Getaway,1,2024-05-31 00:00:00,https://open.spotify.com/album/1CjEqOxmsaPtlm3aVp1tKU,https://i.scdn.co/image/ab67616d0000b2736c5bc1a380038bbbde275d11,Vokall Records,41
5VJXm5gzAYC6ngBBHo9uhS,Friends,1,2024-09-04 00:00:00,https://open.spotify.com/album/5VJXm5gzAYC6ngBBHo9uhS,https://i.scdn.co/image/ab67616d0000b273907c1138fd280d0f71303892,Mandatory Music,44
1Ki19KBc90IVKValgb33aD,No Rewrites,1,2023-06-07 00:00:00,https://open.spotify.com/album/1Ki19KBc90IVKValgb33aD,https://i.scdn.co/image/ab67616d0000b27312595710978b68a58a12e6da,Aaron Childs,33
63Y9CaF6VCp8zPPYXhpSVX,COLDCUTS (Remix),8,2023-06-01 00:00:00,https://open.spotify.com/album/63Y9CaF6VCp8zPPYXhpSVX,https://i.scdn.co/image/ab67616d0000b273c1d238ed357c1ce8ca36a4f8,JUICEY,41
1qzVS0mCaWrs635Itwf6UV,Do Me Right,4,2018-10-05 00:00:00,https://open.spotify.com/album/1qzVS0mCaWrs635Itwf6UV,https://i.scdn.co/image/ab67616d0000b273558525ab3992578a925f254a,Epidemic Sound,40
46ATcqjybqaFdoSzihPf0o,Party Time,1,2024-06-21 00:00:00,https://open.spotify.com/album/46ATcqjybqaFdoSzihPf0o,https://i.scdn.co/image/ab67616d0000b273b275c1584cd14a06bf464f82,MicroHertz,44
10kpQWxExxgjVW07j6zZ03,The Beer,1,2024-03-28 00:00:00,https://open.spotify.com/album/10kpQWxExxgjVW07j6zZ03,https://i.scdn.co/image/ab67616d0000b273d5886bc45162bedae4d86fd4,Woodcamp,27
5DR1do7dE2JjlVQ5q1qOfM,Stolen Dub,1,2024-02-23 00:00:00,https://open.spotify.com/album/5DR1do7dE2JjlVQ5q1qOfM,https://i.scdn.co/image/ab67616d0000b273c1fc1823a161495bfd74d8c1,Groove Bassment,40
1gQZ0qp0b9itiBh7VnRW5z,Save My Soul (feat. AMANZI),1,2024-09-06 00:00:00,https://open.spotify.com/album/1gQZ0qp0b9itiBh7VnRW5z,https://i.scdn.co/image/ab67616d0000b2732385a357c4582736042a74c7,Big Top Amsterdam,50
1cRNn3srPhTF5IXpiwjK55,ROUTE 111,1,2024-05-31 00:00:00,https://open.spotify.com/album/1cRNn3srPhTF5IXpiwjK55,https://i.scdn.co/image/ab67616d0000b27348e77fd56d7a3af035e130df,broke,21
5NC4Oa9D9bHYZDmIZf5BPn,Soul Flow,1,2024-09-27 00:00:00,https://open.spotify.com/album/5NC4Oa9D9bHYZDmIZf5BPn,https://i.scdn.co/image/ab67616d0000b2739ef6e5bca5bb750211a7b6d8,JAYCRECORDS,21
3lqXzStQ53mRbPtJeKZQIB,Eatin' Good,1,2024-09-20 00:00:00,https://open.spotify.com/album/3lqXzStQ53mRbPtJeKZQIB,https://i.scdn.co/image/ab67616d0000b273c40d6888371f8bb3da77532b,Magios Collective,40
38Ozv8VpWcpniExUqCRdcA,Le Mans 1995,1,2024-02-21 00:00:00,https://open.spotify.com/album/38Ozv8VpWcpniExUqCRdcA,https://i.scdn.co/image/ab67616d0000b273ed7cb5a0e26741dc316e2417,Sixten,28
2ikDgPzE1lPDDZ02fo7TVI,Yesterday,1,2020-08-17 00:00:00,https://open.spotify.com/album/2ikDgPzE1lPDDZ02fo7TVI,https://i.scdn.co/image/ab67616d0000b27301d68e26c4015187ffaac6c4,Chillhop Music,21
09zDHAHu0oYlk5gQoOy1um,Young World (Smokey Bubblin' B Remix),1,2023-09-29 00:00:00,https://open.spotify.com/album/09zDHAHu0oYlk5gQoOy1um,https://i.scdn.co/image/ab67616d0000b2738d9ca4f096f4261114812d25,Weapons,52
5Abc73uCDOQjkGWyipdYbx,FLAT 22 // FF007,4,2023-02-16 00:00:00,https://open.spotify.com/album/5Abc73uCDOQjkGWyipdYbx,https://i.scdn.co/image/ab67616d0000b273022937c46e3fdce19d5a934e,FLAT 22,39
12jcxK9Nyo8tKn34IscQzE,Some Nights,1,2023-08-26 00:00:00,https://open.spotify.com/album/12jcxK9Nyo8tKn34IscQzE,https://i.scdn.co/image/ab67616d0000b2732aa771ebcb548bb723541b76,99,49
5HNjbuvkzxGAUKuBj1XtFx,Bounce To The Beat (2024 Remixes),2,2024-07-19 00:00:00,https://open.spotify.com/album/5HNjbuvkzxGAUKuBj1XtFx,https://i.scdn.co/image/ab67616d0000b273f39e6e603eb39c78b718aed0,Hard Times,50
5eKQYtDqVmrHPZoKHG1LlH,Somebody (2024),1,2024-02-09 00:00:00,https://open.spotify.com/album/5eKQYtDqVmrHPZoKHG1LlH,https://i.scdn.co/image/ab67616d0000b273decbf9beecb3cb749ce3a2e2,Universal-Island Records Ltd.,72
6sPPr8BBqg8ZdI27N6ZaHr,Pilsplaat,1,2022-03-02 00:00:00,https://open.spotify.com/album/6sPPr8BBqg8ZdI27N6ZaHr,https://i.scdn.co/image/ab67616d0000b273758712ac4be075f7fb86b270,Buffel Productions,55
1vHPZvaSQUUFNbrt1fHVWS,You Are In My System,1,2023-09-15 00:00:00,https://open.spotify.com/album/1vHPZvaSQUUFNbrt1fHVWS,https://i.scdn.co/image/ab67616d0000b273a6fd3d9540e0f96427dd1614,Kaoz Theory,55
2W1UzcHNaKiSHpbAgMnWZM,I've Arrived (with Tomike),1,2024-07-26 00:00:00,https://open.spotify.com/album/2W1UzcHNaKiSHpbAgMnWZM,https://i.scdn.co/image/ab67616d0000b273e77518953e60e7c825c828e3,Disorder,61
7zn5zKU6zzVNITX18JyffA,For the Soul,3,2022-05-20 00:00:00,https://open.spotify.com/album/7zn5zKU6zzVNITX18JyffA,https://i.scdn.co/image/ab67616d0000b2738b47d999ab52a7b1d07502b9,Frappé,31
5621QsrZdsJUkxOfWJfx4M,It's Called,2,2024-05-31 00:00:00,https://open.spotify.com/album/5621QsrZdsJUkxOfWJfx4M,https://i.scdn.co/image/ab67616d0000b273d8315bc0289d4725a0b6fadc,Magios Collective,27
5rYaOhuUSKY1APLQ131QWN,Blue Berries,1,2024-05-16 00:00:00,https://open.spotify.com/album/5rYaOhuUSKY1APLQ131QWN,https://i.scdn.co/image/ab67616d0000b273b7fa5f886c8985d285eab207,FUNKiMAN,58
37ON9AutvXnoBSES8QzuIA,Dance With You,2,2024-03-15 00:00:00,https://open.spotify.com/album/37ON9AutvXnoBSES8QzuIA,https://i.scdn.co/image/ab67616d0000b27322403097324182480c457985,Municipal Recordings,48
2VP96XdMOKTXefI8Nui23s,Shawn Mendes,14,2018-05-25 00:00:00,https://open.spotify.com/album/2VP96XdMOKTXefI8Nui23s,https://i.scdn.co/image/ab67616d0000b273269423eb6467e308c0fbce24,Island Records,74
2JmfwvRDitJlTUoLCkp61z,Sob Rock,10,2021-07-16 00:00:00,https://open.spotify.com/album/2JmfwvRDitJlTUoLCkp61z,https://i.scdn.co/image/ab67616d0000b273779063301154e835a91a35e0,Columbia,72
6hCR3zQtRH0IgookOYt771,Beautiful (feat. Camila Cabello),1,2018-08-02 00:00:00,https://open.spotify.com/album/6hCR3zQtRH0IgookOYt771,https://i.scdn.co/image/ab67616d0000b27305559264ebef3889709826cf,iamcosmic,64
4P0B0Vg4vmaAjcGqsOq3qE,Rituals,1,2021-09-15 00:00:00,https://open.spotify.com/album/4P0B0Vg4vmaAjcGqsOq3qE,https://i.scdn.co/image/ab67616d0000b273a9e378acbe25bd9d8035480e,Chillhop Music,16
23iavtkZyk6Nep7V9B0kpD,Chillhop Essentials Fall 2019,24,2019-09-25 00:00:00,https://open.spotify.com/album/23iavtkZyk6Nep7V9B0kpD,https://i.scdn.co/image/ab67616d0000b273f2683d1a8bb445535d952676,Chillhop Music,47
71ne17DmCNw2olIVTtJc5p,After Hours,5,2021-03-11 00:00:00,https://open.spotify.com/album/71ne17DmCNw2olIVTtJc5p,https://i.scdn.co/image/ab67616d0000b273418835e65ab1860e4957fd29,Lofi Records,46
4cQHAFIN7clAFZRkaBuG79,Violet,5,2021-05-14 00:00:00,https://open.spotify.com/album/4cQHAFIN7clAFZRkaBuG79,https://i.scdn.co/image/ab67616d0000b27311e155fab0b4f6de95f89973,Lofi Records,45
0CPWzr8MrS5werpjIfPOev,Morning Coffee,26,2022-04-11 00:00:00,https://open.spotify.com/album/0CPWzr8MrS5werpjIfPOev,https://i.scdn.co/image/ab67616d0000b273288d6956adae1fc8419420da,Lofi Records,53
0YHaIRq2te5IHVm2XOIZGs,Focus,1,2020-12-02 00:00:00,https://open.spotify.com/album/0YHaIRq2te5IHVm2XOIZGs,https://i.scdn.co/image/ab67616d0000b273ade917f5ec5f9cde7c6f6293,Chillhop Music,28
1r9xKEncWWQ1K8PWnBonx7,Movement,3,2020-07-20 00:00:00,https://open.spotify.com/album/1r9xKEncWWQ1K8PWnBonx7,https://i.scdn.co/image/ab67616d0000b273ba9020bc90eae6174ae6e602,Chillhop Music,28
3cGyRXqfE9J1HPCamgLCBQ,Discovery,5,2020-06-13 00:00:00,https://open.spotify.com/album/3cGyRXqfE9J1HPCamgLCBQ,https://i.scdn.co/image/ab67616d0000b273f05ee7925b0b874a4dc8993d,Lofi Records,48
5SGtrmYbIo0Dsg4kJ4qjM6,Moon Music,10,2024-10-04 00:00:00,https://open.spotify.com/album/5SGtrmYbIo0Dsg4kJ4qjM6,https://i.scdn.co/image/ab67616d0000b27309ba52a5116e0c3e8461f58b,Parlophone UK,82
